family,genus,PI_name,pair_key,measure,maternal_species,paternal_species,intra_maternal,inter_cross,success_ratio_inter_over_intra,directional_RI,maternal_ovules,paternal_ovules,signed_log10_ovule_ratio_maternal_minus_paternal,maternal_confidence,paternal_confidence,maternal_life_history,paternal_life_history,maternal_mating_system,paternal_mating_system,K2P_Distance,is_PI_from_PI_name,direction_complete_no_K2P,direction_complete_with_K2P
Solanaceae,Nicotiana,,nicotiana forgetiana || nicotiana plumbaginifolia,fruit set,Nicotiana forgetiana,Nicotiana plumbaginifolia,1.0,0.0,0.0,1.0,582.0,1538.48,-0.4221688702097697,3.0,1.0,perennial,annual,outcrossing,selfing,,False,True,False
Solanaceae,Nicotiana,,nicotiana langsdorffii || nicotiana plumbaginifolia,fruit set,Nicotiana plumbaginifolia,Nicotiana langsdorffii,0.8,1.0,1.25,-0.25,1538.48,312.0,0.6929372608412154,1.0,3.0,annual,annual,selfing,outcrossing,,False,True,False
Solanaceae,Nicotiana,,nicotiana langsdorffii || nicotiana plumbaginifolia,fruit set,Nicotiana langsdorffii,Nicotiana plumbaginifolia,1.0,0.0,0.0,1.0,312.0,1538.48,-0.6929372608412154,3.0,1.0,annual,annual,outcrossing,selfing,,False,True,False
Solanaceae,Nicotiana,,nicotiana mutabilis || nicotiana plumbaginifolia,fruit set,Nicotiana plumbaginifolia,Nicotiana mutabilis,0.8,0.9,1.125,-0.125,1538.48,372.0,0.616548914977761,1.0,3.0,annual,perennial,selfing,outcrossing,,False,True,False
Solanaceae,Nicotiana,,nicotiana mutabilis || nicotiana plumbaginifolia,fruit set,Nicotiana mutabilis,Nicotiana plumbaginifolia,0.8,0.0,0.0,1.0,372.0,1538.48,-0.616548914977761,3.0,1.0,perennial,annual,outcrossing,selfing,,False,True,False
Onagraceae,Oenothera,Oenothera,oenothera hexandra || oenothera suffulta,fruit set,Oenothera hexandra,Oenothera suffulta,47.0,52.0,1.1063829787234043,-0.1063829787234043,4.0,4.0,0.0,2.0,2.0,annual,annual,selfing,selfing,0.007794,True,True,True
Onagraceae,Oenothera,Oenothera,oenothera hexandra || oenothera suffulta,fruit set,Oenothera suffulta,Oenothera hexandra,98.0,52.0,0.5306122448979592,0.4693877551020408,4.0,4.0,0.0,2.0,2.0,annual,annual,selfing,selfing,0.007794,True,True,True
Onagraceae,Oenothera,,oenothera hexandra || oenothera patriciae,fruit set,Oenothera patriciae,Oenothera hexandra,100.0,67.0,0.67,0.32999999999999996,4.0,4.0,0.0,2.0,2.0,annual,annual,mixed-mating,selfing,,False,True,False
Onagraceae,Oenothera,,oenothera hexandra || oenothera patriciae,fruit set,Oenothera hexandra,Oenothera patriciae,47.0,67.0,1.425531914893617,-0.42553191489361697,4.0,4.0,0.0,2.0,2.0,annual,annual,selfing,mixed-mating,,False,True,False
Onagraceae,Oenothera,,oenothera patriciae || oenothera suffulta,fruit set,Oenothera patriciae,Oenothera suffulta,100.0,96.0,0.96,0.040000000000000036,4.0,4.0,0.0,2.0,2.0,annual,annual,mixed-mating,selfing,,False,True,False
Onagraceae,Oenothera,,oenothera patriciae || oenothera suffulta,fruit set,Oenothera suffulta,Oenothera patriciae,98.0,96.0,0.9795918367346939,0.020408163265306145,4.0,4.0,0.0,2.0,2.0,annual,annual,selfing,mixed-mating,,False,True,False
Orchidaceae,Ophrys,Ophrys,ophrys holoserica || ophrys tenthredinifera,seed set,Ophrys holoserica,Ophrys tenthredinifera,50.136,35.4975,0.7080241742460508,0.2919758257539492,,,,4.0,4.0,perennial,perennial,outcrossing,outcrossing,0.011719,True,False,False
Orchidaceae,Ophrys,Ophrys,ophrys holoserica || ophrys tenthredinifera,seed set,Ophrys tenthredinifera,Ophrys holoserica,42.92517,21.9961,0.5124289548532946,0.48757104514670535,,,,4.0,4.0,perennial,perennial,outcrossing,outcrossing,0.011719,True,False,False
Cactaceae,Opuntia,Opuntia,opuntia anacantha || opuntia elata,fruit set,Opuntia elata,Opuntia anacantha,55.6,40.0,0.7194244604316546,0.28057553956834536,,81.0,,4.0,1.0,woody,woody,mixed-mating,mixed-mating,0.016577,True,False,False
Cactaceae,Opuntia,Opuntia,opuntia anacantha || opuntia elata,fruit set,Opuntia anacantha,Opuntia elata,66.7,60.0,0.8995502248875562,0.1004497751124438,81.0,,,1.0,4.0,woody,woody,mixed-mating,mixed-mating,0.016577,True,False,False
Orchidaceae,Orchis,Orchis02,orchis anthropophora || orchis italica,pollen competition,Orchis italica,Orchis anthropophora,,,,,,1000.0,,4.0,3.0,perennial,perennial,outcrossing,outcrossing,0.01155,True,False,False
Orchidaceae,Orchis,Orchis02,orchis anthropophora || orchis italica,pollen competition,Orchis anthropophora,Orchis italica,,,,,1000.0,,,3.0,4.0,perennial,perennial,outcrossing,outcrossing,0.01155,True,False,False
Orchidaceae,Orchis,Orchis01,orchis mascula || orchis provincialis,fruit set,Orchis mascula,Orchis provincialis,0.93,0.0,0.0,1.0,,9478.0,,4.0,1.0,perennial,perennial,mixed-mating,mixed-mating,0.023304,True,False,False
Orchidaceae,Orchis,Orchis01,orchis mascula || orchis provincialis,fruit set,Orchis provincialis,Orchis mascula,0.94,0.0,0.0,1.0,9478.0,,,1.0,4.0,perennial,perennial,mixed-mating,mixed-mating,0.023304,True,False,False
Orchidaceae,Orchis,,orchis mascula || orchis pauciflora,pollen competition,Orchis mascula,Orchis pauciflora,,,,,,,,4.0,4.0,perennial,perennial,mixed-mating,mixed-mating,,False,False,False
Orchidaceae,Orchis,,orchis mascula || orchis pauciflora,pollen competition,Orchis pauciflora,Orchis mascula,,,,,,,,4.0,4.0,perennial,perennial,mixed-mating,mixed-mating,,False,False,False
Betulaceae,Ostryopsis,Ostryopsis,ostryopsis davidiana || ostryopsis nobilis,fruit set,Ostryopsis davidiana,Ostryopsis nobilis,86.11,8.19,0.09511090465683428,0.9048890953431658,2.0,2.0,0.0,2.0,1.0,woody,woody,outcrossing,outcrossing,0.015456,True,True,True
Betulaceae,Ostryopsis,Ostryopsis,ostryopsis davidiana || ostryopsis nobilis,fruit set,Ostryopsis nobilis,Ostryopsis davidiana,92.91,13.69,0.14734689484447314,0.8526531051555268,2.0,2.0,0.0,1.0,2.0,woody,woody,outcrossing,outcrossing,0.015456,True,True,True
Betulaceae,Ostryopsis,,ostryopsis davidiana || ostryopsis intermedia,fruit set,Ostryopsis intermedia,Ostryopsis davidiana,95.9,23.18,0.24171011470281542,0.7582898852971846,2.0,2.0,0.0,2.0,2.0,woody,woody,outcrossing,outcrossing,,False,True,False
Betulaceae,Ostryopsis,,ostryopsis davidiana || ostryopsis intermedia,fruit set,Ostryopsis davidiana,Ostryopsis intermedia,86.11,13.89,0.16130530716525376,0.8386946928347463,2.0,2.0,0.0,2.0,2.0,woody,woody,outcrossing,outcrossing,,False,True,False
Betulaceae,Ostryopsis,,ostryopsis intermedia || ostryopsis nobilis,fruit set,Ostryopsis intermedia,Ostryopsis nobilis,95.9,16.78,0.17497393117831075,0.8250260688216893,2.0,2.0,0.0,2.0,1.0,woody,woody,outcrossing,outcrossing,,False,True,False
Betulaceae,Ostryopsis,,ostryopsis intermedia || ostryopsis nobilis,fruit set,Ostryopsis nobilis,Ostryopsis intermedia,92.91,14.79,0.15918630933161124,0.8408136906683887,2.0,2.0,0.0,1.0,2.0,woody,woody,outcrossing,outcrossing,,False,True,False
Oxalidaceae,Oxalis,,oxalis blastorrhiza || oxalis metcalfei,seed set,Oxalis blastorrhiza,Oxalis metcalfei,7.0,2.0,0.2857142857142857,0.7142857142857143,15.0,10.0,0.17609125905568135,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Oxalidaceae,Oxalis,,oxalis blastorrhiza || oxalis metcalfei,seed set,Oxalis metcalfei,Oxalis blastorrhiza,4.0,1.5,0.375,0.625,10.0,15.0,-0.17609125905568135,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Oxalidaceae,Oxalis,,oxalis blastorrhiza || oxalis tenella,seed set,Oxalis blastorrhiza,Oxalis tenella,7.0,1.0,0.14285714285714285,0.8571428571428572,15.0,20.0,-0.1249387366082999,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Oxalidaceae,Oxalis,,oxalis blastorrhiza || oxalis tenella,seed set,Oxalis tenella,Oxalis blastorrhiza,3.82,,,,20.0,15.0,0.1249387366082999,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Oxalidaceae,Oxalis,Oxalis01,oxalis campicola || oxalis xantha,seed set,Oxalis campicola,Oxalis xantha,10.0,10.0,1.0,0.0,30.0,30.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.003846,True,True,True
Oxalidaceae,Oxalis,Oxalis01,oxalis campicola || oxalis xantha,seed set,Oxalis xantha,Oxalis campicola,16.36,13.83,0.8453545232273839,0.1546454767726161,30.0,30.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.003846,True,True,True
Oxalidaceae,Oxalis,Oxalis02,oxalis gracilis || oxalis metcalfei,seed set,Oxalis metcalfei,Oxalis gracilis,4.0,3.0,0.75,0.25,10.0,15.0,-0.17609125905568135,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.031301,True,True,True
Oxalidaceae,Oxalis,Oxalis02,oxalis gracilis || oxalis metcalfei,seed set,Oxalis gracilis,Oxalis metcalfei,5.6,,,,15.0,10.0,0.17609125905568135,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.031301,True,False,False
Oxalidaceae,Oxalis,,oxalis blastorrhiza || oxalis noctiflora,seed set,Oxalis noctiflora,Oxalis blastorrhiza,5.0,2.0,0.4,0.6,15.0,15.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Oxalidaceae,Oxalis,,oxalis blastorrhiza || oxalis noctiflora,seed set,Oxalis blastorrhiza,Oxalis noctiflora,7.0,,,,15.0,15.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Oxalidaceae,Oxalis,,oxalis noctiflora || oxalis tenella,seed set,Oxalis noctiflora,Oxalis tenella,5.0,2.0,0.4,0.6,15.0,20.0,-0.1249387366082999,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Oxalidaceae,Oxalis,,oxalis noctiflora || oxalis tenella,seed set,Oxalis tenella,Oxalis noctiflora,3.82,7.0,1.8324607329842932,-0.8324607329842932,20.0,15.0,0.1249387366082999,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Orobanchaceae,Pedicularis,,pedicularis comptoniifolia || pedicularis tenuisecta,fruit set,Pedicularis comptoniifolia,Pedicularis tenuisecta,53.1,0.0,0.0,1.0,,,,4.0,4.0,perennial,perennial,mixed-mating,mixed-mating,,False,False,False
Orobanchaceae,Pedicularis,,pedicularis comptoniifolia || pedicularis tenuisecta,fruit set,Pedicularis tenuisecta,Pedicularis comptoniifolia,35.3,1.1,0.031161473087818702,0.9688385269121813,,,,4.0,4.0,perennial,perennial,mixed-mating,mixed-mating,,False,False,False
Orobanchaceae,Pedicularis,Pedicularis01,pedicularis cranolopha || pedicularis tricolor,seed set,Pedicularis cranolopha,Pedicularis tricolor,0.1992,0.0782,0.39257028112449804,0.607429718875502,,23.7123706,,4.0,1.0,perennial,annual,mixed-mating,mixed-mating,0.007678,True,False,False
Orobanchaceae,Pedicularis,Pedicularis01,pedicularis cranolopha || pedicularis tricolor,seed set,Pedicularis tricolor,Pedicularis cranolopha,0.2464,0.0368,0.14935064935064934,0.8506493506493507,23.7123706,,,1.0,4.0,annual,perennial,mixed-mating,mixed-mating,0.007678,True,False,False
Orobanchaceae,Pedicularis,Pedicularis02,pedicularis gruina || pedicularis tenuisecta,fruit set,Pedicularis gruina,Pedicularis tenuisecta,33.3,9.2,0.27627627627627627,0.7237237237237237,21.12,,,1.0,4.0,perennial,perennial,mixed-mating,mixed-mating,0.01537,True,False,False
Orobanchaceae,Pedicularis,Pedicularis02,pedicularis gruina || pedicularis tenuisecta,fruit set,Pedicularis tenuisecta,Pedicularis gruina,35.5,9.9,0.27887323943661974,0.7211267605633802,,21.12,,4.0,1.0,perennial,perennial,mixed-mating,mixed-mating,0.01537,True,False,False
Orobanchaceae,Pedicularis,,pedicularis longiflora || pedicularis rhinanthoides,seed set,Pedicularis rhinanthoides,Pedicularis longiflora,,0.0,,,28.54,30.64,-0.030834792181938298,1.0,1.0,perennial,annual,mixed-mating,mixed-mating,,False,False,False
Orobanchaceae,Pedicularis,,pedicularis longiflora || pedicularis rhinanthoides,seed set,Pedicularis longiflora,Pedicularis rhinanthoides,,,,,30.64,28.54,0.030834792181938298,1.0,1.0,annual,perennial,mixed-mating,mixed-mating,,False,False,False
Geraniaceae,Pelargonium,Pelargonium,pelargonium carneum || pelargonium pinnatum,seed set,Pelargonium pinnatum,Pelargonium carneum,0.59,0.0,0.0,1.0,10.0,10.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.00811,True,True,True
Geraniaceae,Pelargonium,Pelargonium,pelargonium carneum || pelargonium pinnatum,seed set,Pelargonium carneum,Pelargonium pinnatum,0.78,0.0,0.0,1.0,10.0,10.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.00811,True,True,True
Plantaginaceae,Penstemon,Penstemon,penstemon davidsonii || penstemon newberryi,seed set,Penstemon davidsonii,Penstemon newberryi,49.15,65.62,1.3350966429298068,-0.3350966429298068,80.0,55.0,0.16272729749769965,3.0,3.0,woody,woody,mixed-mating,mixed-mating,0.007674,True,True,True
Plantaginaceae,Penstemon,Penstemon,penstemon davidsonii || penstemon newberryi,seed set,Penstemon newberryi,Penstemon davidsonii,36.28,31.81,0.8767916207276736,0.12320837927232642,55.0,80.0,-0.16272729749769965,3.0,3.0,woody,woody,mixed-mating,mixed-mating,0.007674,True,True,True
Solanaceae,Petunia,Petunia,petunia axillaris || petunia integrifolia,seed set,Petunia axillaris,Petunia integrifolia,53.4,15.7,0.2940074906367041,0.7059925093632959,207.2,,,1.0,4.0,annual,annual,outcrossing,outcrossing,0.029131,True,False,False
Solanaceae,Petunia,Petunia,petunia axillaris || petunia integrifolia,seed set,Petunia integrifolia,Petunia axillaris,8.6,1.4,0.1627906976744186,0.8372093023255814,,207.2,,4.0,1.0,annual,annual,outcrossing,outcrossing,0.029131,True,False,False
Polemoniaceae,Phlox,Phlox01,phlox amoena || phlox divaricata,seed set,Phlox amoena,Phlox divaricata,69.0,26.0,0.37681159420289856,0.6231884057971014,3.0,3.0,0.0,2.0,1.0,perennial,perennial,outcrossing,outcrossing,0.003922,True,True,True
Polemoniaceae,Phlox,Phlox01,phlox amoena || phlox divaricata,seed set,Phlox divaricata,Phlox amoena,65.1666667,30.5,0.4680306902976826,0.5319693097023175,3.0,3.0,0.0,1.0,2.0,perennial,perennial,outcrossing,outcrossing,0.003922,True,True,True
Polemoniaceae,Phlox,,phlox amoena || phlox drummondii,seed set,Phlox amoena,Phlox drummondii,69.0,1.0,0.014492753623188406,0.9855072463768116,3.0,4.0,-0.12493873660829996,2.0,2.0,perennial,annual,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox amoena || phlox drummondii,seed set,Phlox drummondii,Phlox amoena,65.0,0.0,0.0,1.0,4.0,3.0,0.12493873660829996,2.0,2.0,annual,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox amoena || phlox pilosa,seed set,Phlox amoena,Phlox pilosa,69.0,36.0,0.5217391304347826,0.4782608695652174,3.0,3.0,0.0,2.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox amoena || phlox pilosa,seed set,Phlox pilosa,Phlox amoena,44.34,35.3333,0.7968718989625619,0.20312810103743806,3.0,3.0,0.0,1.0,2.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,Phlox02,phlox cuspidata || phlox roemeriana,seed set,Phlox cuspidata,Phlox roemeriana,1.5,0.97,0.6466666666666666,0.3533333333333334,3.0,4.0,-0.12493873660829996,1.0,1.0,annual,annual,mixed-mating,outcrossing,0.011719,True,True,True
Polemoniaceae,Phlox,Phlox02,phlox cuspidata || phlox roemeriana,seed set,Phlox roemeriana,Phlox cuspidata,1.65,0.6,0.36363636363636365,0.6363636363636364,4.0,3.0,0.12493873660829996,1.0,1.0,annual,annual,outcrossing,mixed-mating,0.011719,True,True,True
Polemoniaceae,Phlox,,phlox cuspidata || phlox drummondii,seed set,Phlox cuspidata,Phlox drummondii,1.5,1.5,1.0,0.0,3.0,4.0,-0.12493873660829996,1.0,2.0,annual,annual,mixed-mating,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox cuspidata || phlox drummondii,seed set,Phlox drummondii,Phlox cuspidata,1.63,0.67,0.41104294478527614,0.5889570552147239,4.0,3.0,0.12493873660829996,2.0,1.0,annual,annual,outcrossing,mixed-mating,,False,True,False
Polemoniaceae,Phlox,,phlox divaricata || phlox drummondii,seed set,Phlox divaricata,Phlox drummondii,65.1666667,27.0,0.4143222504274567,0.5856777495725434,3.0,4.0,-0.12493873660829996,1.0,2.0,perennial,annual,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox divaricata || phlox drummondii,seed set,Phlox drummondii,Phlox divaricata,65.0,46.0,0.7076923076923077,0.29230769230769227,4.0,3.0,0.12493873660829996,2.0,1.0,annual,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox divaricata || phlox pilosa,seed set,Phlox divaricata,Phlox pilosa,65.1666667,45.2,0.6936061377526312,0.30639386224736875,3.0,3.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox divaricata || phlox pilosa,seed set,Phlox pilosa,Phlox divaricata,44.34,40.2,0.9066305818673883,0.09336941813261168,3.0,3.0,0.0,1.0,1.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox drummondii || phlox roemeriana,seed set,Phlox drummondii,Phlox roemeriana,1.63,0.59,0.3619631901840491,0.6380368098159509,4.0,4.0,0.0,2.0,1.0,annual,annual,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox drummondii || phlox roemeriana,seed set,Phlox roemeriana,Phlox drummondii,1.65,1.38,0.8363636363636363,0.1636363636363637,4.0,4.0,0.0,1.0,2.0,annual,annual,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox glaberrima || phlox maculata,seed set,Phlox maculata,Phlox glaberrima,,20.0,,,3.0,3.0,0.0,2.0,2.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Polemoniaceae,Phlox,,phlox glaberrima || phlox maculata,seed set,Phlox glaberrima,Phlox maculata,61.0,30.0,0.4918032786885246,0.5081967213114754,3.0,3.0,0.0,2.0,2.0,perennial,perennial,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox drummondii || phlox pilosa,seed set,Phlox pilosa,Phlox drummondii,44.34,14.5,0.32701849345963013,0.6729815065403699,3.0,4.0,-0.12493873660829996,1.0,2.0,perennial,annual,outcrossing,outcrossing,,False,True,False
Polemoniaceae,Phlox,,phlox drummondii || phlox pilosa,seed set,Phlox drummondii,Phlox pilosa,65.0,19.0,0.2923076923076923,0.7076923076923076,4.0,3.0,0.12493873660829996,2.0,1.0,annual,perennial,outcrossing,outcrossing,,False,True,False
Orchidaceae,Platanthera,Platanthera,platanthera bifolia || platanthera chlorantha,seed set,Platanthera bifolia,Platanthera chlorantha,3008.0,4188.0,1.3922872340425532,-0.39228723404255317,4004.0,5831.0,-0.1632489726137636,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,0.0,True,True,True
Orchidaceae,Platanthera,Platanthera,platanthera bifolia || platanthera chlorantha,seed set,Platanthera chlorantha,Platanthera bifolia,4071.0,5090.0,1.250307049864898,-0.25030704986489805,5831.0,4004.0,0.1632489726137636,1.0,1.0,perennial,perennial,mixed-mating,mixed-mating,0.0,True,True,True
Potamogetonaceae,Potamogeton,Potamogeton,potamogeton perfoliatus || potamogeton wrightii,seed set,Potamogeton perfoliatus,Potamogeton wrightii,32.57,41.0,1.2588271415412957,-0.2588271415412957,1.0,1.0,0.0,1.0,1.0,woody,annual,selfing,selfing,0.02786,True,True,True
Potamogetonaceae,Potamogeton,Potamogeton,potamogeton perfoliatus || potamogeton wrightii,seed set,Potamogeton wrightii,Potamogeton perfoliatus,48.93,41.37,0.8454935622317596,0.15450643776824036,1.0,1.0,0.0,1.0,1.0,annual,woody,selfing,selfing,0.02786,True,True,True
Primulaceae,Primula,Primula01,primula elatior || primula vulgaris,seed set,Primula elatior,Primula vulgaris,4.2,1.75,0.41666666666666663,0.5833333333333334,63.67070707,55.37692308,0.060610851495876084,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.03527,True,True,True
Primulaceae,Primula,Primula01,primula elatior || primula vulgaris,seed set,Primula vulgaris,Primula elatior,23.5,2.925,0.12446808510638298,0.875531914893617,55.37692308,63.67070707,-0.060610851495876084,1.0,1.0,perennial,perennial,outcrossing,outcrossing,0.03527,True,True,True
Primulaceae,Primula,,primula anisodora || primula poissonii,seed set,Primula poissonii,Primula anisodora,13.51,4.96,0.3671354552183568,0.6328645447816432,,,,4.0,4.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Primulaceae,Primula,,primula anisodora || primula poissonii,seed set,Primula anisodora,Primula poissonii,11.18,2.66,0.2379248658318426,0.7620751341681574,,,,4.0,4.0,perennial,perennial,outcrossing,outcrossing,,False,False,False
Fagaceae,Quercus,,quercus gambelii || quercus grisea,fruit set,Quercus gambelii,Quercus grisea,0.193,0.096,0.49740932642487046,0.5025906735751295,6.0,6.0,0.0,1.0,1.0,woody,woody,outcrossing,outcrossing,,False,True,False
Fagaceae,Quercus,,quercus gambelii || quercus grisea,fruit set,Quercus grisea,Quercus gambelii,0.265,0.043,0.16226415094339622,0.8377358490566038,6.0,6.0,0.0,1.0,1.0,woody,woody,outcrossing,outcrossing,,False,True,False
Fagaceae,Quercus,,quercus petraea || quercus pyrenaica,fruit set,Quercus petraea,Quercus pyrenaica,8.1,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,woody,woody,outcrossing,outcrossing,,False,True,False
Fagaceae,Quercus,,quercus petraea || quercus pyrenaica,fruit set,Quercus pyrenaica,Quercus petraea,11.6,9.9,0.8534482758620691,0.14655172413793094,6.0,6.0,0.0,1.0,1.0,woody,woody,outcrossing,outcrossing,,False,True,False
