data_structure,asym_model_beta_intercept,asym_model_beta_delta_logK,asym_model_beta_divergence_time,asym_model_r2,asym_model_n,ovule_proxy_beta_intercept,ovule_proxy_beta_delta_logO_proxy,ovule_proxy_beta_divergence_time,ovule_proxy_r2,ovule_proxy_n,post_model_beta_intercept,post_model_beta_divergence_time,post_model_beta_abs_delta_logK,post_model_r2,post_model_n,replicate,alpha,psi,architecture,n_tips,mean_K,median_K,prop_K_gt_1,mean_omega,mean_filter_F,mean_sweeps,n_pairs_used,beta_intercept,beta_maternal_logK,beta_divergence_time,r2,n
dense_reciprocal,-0.0061109976258600105,0.010839856998808524,0.006340836463734676,0.003431492752176135,1225.0,-0.005916031496570106,-0.004891547264600298,0.007192703075034293,0.003864086016816759,1225.0,-0.026951381369494296,0.5267524999806795,-0.019021554132755178,0.432170466292795,1225.0,1,1.25,0.05,linked,50,45.32086199825352,42.836632962280774,1.0,0.9657052936200853,1.6138031302838483,6.32,1225,,,,,
sparse_reciprocal,-0.01212791995692316,0.012151519428761639,0.009105934588537893,0.004305739247142282,298.0,-0.01183469934686655,-0.008270633273987766,0.010535915654812968,0.011085194260276765,298.0,-0.03546529827877716,0.5426952554585052,-0.038825950491173496,0.4608041152213086,298.0,1,1.25,0.05,linked,50,45.32086199825352,42.836632962280774,1.0,0.9657052936200853,1.6138031302838483,6.32,298,,,,,
pi_pairs,0.0753327691920426,-0.03487396342164866,-0.04461102025151738,0.08153698375829022,25.0,0.07121446956620689,0.011436202659590545,-0.044448065701807045,0.05150735168183551,25.0,-0.045496482019152545,0.49984492911144407,0.026725986743040882,0.4978699661265654,25.0,1,1.25,0.05,linked,50,45.32086199825352,42.836632962280774,1.0,0.9657052936200853,1.6138031302838483,6.32,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.05,linked,50,45.32086199825352,42.836632962280774,1.0,0.9657052936200853,1.6138031302838483,6.32,1225,0.5878292347203797,0.03603658924794273,0.0925565262716532,0.08823215870082812,1225.0
summary_only,-0.0061109976258600105,0.010839856998808524,0.006340836463734676,0.003431492752176135,1225.0,-0.005916031496570106,-0.004891547264600298,0.007192703075034293,0.003864086016816759,1225.0,-0.026951381369494296,0.5267524999806795,-0.019021554132755178,0.432170466292795,1225.0,1,1.25,0.05,linked,50,45.32086199825352,42.836632962280774,1.0,0.9657052936200853,1.6138031302838483,6.32,1225,,,,,
dense_reciprocal,-0.010470151707137505,0.025467524818383762,0.0035752505955180857,0.013804838115265894,1225.0,-0.00995019386624941,-0.006325573549263242,0.0014372592960803007,0.006058512274811578,1225.0,-0.04326891872818102,0.5256895111476872,0.024189492963317502,0.5455127235882977,1225.0,2,1.25,0.05,linked,50,45.24280231939408,41.04875666839638,1.0,0.9661024229067646,1.642732108293452,5.68,1225,,,,,
sparse_reciprocal,-0.01908696086591885,0.007113788737162032,0.007142929622342625,0.0013620765147144276,311.0,-0.018780026740547653,-0.0035190527200035064,0.005176961945577342,0.0020356810617989662,311.0,-0.033226310294800096,0.5074396167453948,0.037017316131795056,0.5078862852274804,311.0,2,1.25,0.05,linked,50,45.24280231939408,41.04875666839638,1.0,0.9661024229067646,1.642732108293452,5.68,311,,,,,
pi_pairs,-0.06479351928260628,0.04377672712409338,0.05242210254098417,0.044163563966837516,25.0,-0.059687367588827776,0.001502059353591715,0.038684382732416735,0.011108206216352223,25.0,-0.05862255207379196,0.48108403714007336,0.04206804670893455,0.5986877834257234,25.0,2,1.25,0.05,linked,50,45.24280231939408,41.04875666839638,1.0,0.9661024229067646,1.642732108293452,5.68,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.05,linked,50,45.24280231939408,41.04875666839638,1.0,0.9661024229067646,1.642732108293452,5.68,1225,0.5636278681554914,0.03435873474143282,0.08007407609730643,0.05650840355514619,1225.0
summary_only,-0.010470151707137505,0.025467524818383762,0.0035752505955180857,0.013804838115265894,1225.0,-0.00995019386624941,-0.006325573549263242,0.0014372592960803007,0.006058512274811578,1225.0,-0.04326891872818102,0.5256895111476872,0.024189492963317502,0.5455127235882977,1225.0,2,1.25,0.05,linked,50,45.24280231939408,41.04875666839638,1.0,0.9661024229067646,1.642732108293452,5.68,1225,,,,,
dense_reciprocal,0.010682756078211019,-0.0056603718281021155,-0.008876783133422668,0.001283322273666676,1225.0,0.01062240452145362,0.0019190031340165989,-0.00891705454845667,0.0011512873762212772,1225.0,-0.028251684766566403,0.5225525403806872,-0.014208714604109798,0.6282900960329969,1225.0,0,1.25,0.05,pleiotropic,50,56.41191175907682,53.8272816176544,1.0,0.9752231527983417,1.6293729838071653,5.66,1225,,,,,
sparse_reciprocal,0.016370820890391484,-0.0364688250859108,-0.016398988046039016,0.019487986569361015,297.0,0.015857673708787805,0.007300226660167525,-0.01394792961823127,0.005776009329240495,297.0,-0.020466043379663037,0.553561118635137,-0.06837481119048468,0.6887156696809031,297.0,0,1.25,0.05,pleiotropic,50,56.41191175907682,53.8272816176544,1.0,0.9752231527983417,1.6293729838071653,5.66,297,,,,,
pi_pairs,-0.04967261800166067,0.025355842873243897,0.06654732613027463,0.03261593163553067,25.0,-0.055719141976788754,-0.029717311837299976,0.0757229485809338,0.07657532985445725,25.0,-0.10950796531297019,0.5570108924452717,0.09220852951386516,0.7331218005981034,25.0,0,1.25,0.05,pleiotropic,50,56.41191175907682,53.8272816176544,1.0,0.9752231527983417,1.6293729838071653,5.66,25,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.25,0.05,pleiotropic,50,56.41191175907682,53.8272816176544,1.0,0.9752231527983417,1.6293729838071653,5.66,1225,0.8101355541654673,-0.023971800115266464,0.10820093266310017,0.13258924806162653,1225.0
summary_only,0.010682756078211019,-0.0056603718281021155,-0.008876783133422668,0.001283322273666676,1225.0,0.01062240452145362,0.0019190031340165989,-0.00891705454845667,0.0011512873762212772,1225.0,-0.028251684766566403,0.5225525403806872,-0.014208714604109798,0.6282900960329969,1225.0,0,1.25,0.05,pleiotropic,50,56.41191175907682,53.8272816176544,1.0,0.9752231527983417,1.6293729838071653,5.66,1225,,,,,
dense_reciprocal,-0.003392108825859244,0.017333526959220285,0.011974441458557607,0.0074400368727844945,1225.0,-0.00029969451442235994,-0.004941380789132989,0.009288581269226924,0.0025316064966267593,1225.0,-0.034925151730505546,0.49163145882455433,0.011581616243167687,0.6009939332203065,1225.0,1,1.25,0.05,pleiotropic,50,50.99177571587974,51.24152348530991,1.0,0.9708838916273286,1.6434495474764552,6.48,1225,,,,,
sparse_reciprocal,-0.008012628425744963,0.0357585740616842,0.022649016123526163,0.025596140939228018,315.0,-0.0016197374933132386,-0.01725609459977849,0.016132795184242568,0.018424160466616435,315.0,-0.042494854079101224,0.526911713941044,0.012460814168560073,0.6522054345183304,315.0,1,1.25,0.05,pleiotropic,50,50.99177571587974,51.24152348530991,1.0,0.9708838916273286,1.6434495474764552,6.48,315,,,,,
pi_pairs,0.018053099723513877,0.04882727914811935,0.022477996651539073,0.03213215932420632,25.0,0.0231796823946742,-0.029171731425212875,0.016965760023933477,0.04707089356387417,25.0,-0.0634798303811027,0.473115131996826,0.0668257381427696,0.6945165561385063,25.0,1,1.25,0.05,pleiotropic,50,50.99177571587974,51.24152348530991,1.0,0.9708838916273286,1.6434495474764552,6.48,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.05,pleiotropic,50,50.99177571587974,51.24152348530991,1.0,0.9708838916273286,1.6434495474764552,6.48,1225,0.6506399020729245,0.025746227887671003,0.11098952581253686,0.16680291639117706,1225.0
summary_only,-0.003392108825859244,0.017333526959220285,0.011974441458557607,0.0074400368727844945,1225.0,-0.00029969451442235994,-0.004941380789132989,0.009288581269226924,0.0025316064966267593,1225.0,-0.034925151730505546,0.49163145882455433,0.011581616243167687,0.6009939332203065,1225.0,1,1.25,0.05,pleiotropic,50,50.99177571587974,51.24152348530991,1.0,0.9708838916273286,1.6434495474764552,6.48,1225,,,,,
dense_reciprocal,-0.002649109702418372,0.015476923119142998,3.9302673908354824e-05,0.005078812677228872,1225.0,-0.002919521954732242,-0.006260270179615057,-0.0002270046957550036,0.004260876442985895,1225.0,-0.027031670112988487,0.49203133475198624,0.004410140705121362,0.40248829447289713,1225.0,2,1.25,0.05,pleiotropic,50,56.35407356142446,49.51139312852123,1.0,0.9741319550153662,1.6523151097714261,6.1,1225,,,,,
sparse_reciprocal,-0.006763222294451242,0.0321575633578137,0.02036646060774681,0.021722471270056443,277.0,-0.008035710554231022,-0.0028263217808903833,0.020959321289535832,0.0034657484693272345,277.0,-0.0257098101547865,0.5213557143647419,0.009730980353350117,0.4193304156100637,277.0,2,1.25,0.05,pleiotropic,50,56.35407356142446,49.51139312852123,1.0,0.9741319550153662,1.6523151097714261,6.1,277,,,,,
pi_pairs,0.007966269178699857,0.013279981550323911,-0.02413334116916591,0.009272992380194411,25.0,0.0062437845837996315,-0.015503881970732731,-0.021208836099947875,0.040876625389645205,25.0,-0.14271482319482778,0.5796764138446204,0.18592292910365082,0.7583853697193496,25.0,2,1.25,0.05,pleiotropic,50,56.35407356142446,49.51139312852123,1.0,0.9741319550153662,1.6523151097714261,6.1,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.05,pleiotropic,50,56.35407356142446,49.51139312852123,1.0,0.9741319550153662,1.6523151097714261,6.1,1225,0.5347826627896454,0.06280783170507755,0.03693547725088203,0.05894102600052897,1225.0
summary_only,-0.002649109702418372,0.015476923119142998,3.9302673908354824e-05,0.005078812677228872,1225.0,-0.002919521954732242,-0.006260270179615057,-0.0002270046957550036,0.004260876442985895,1225.0,-0.027031670112988487,0.49203133475198624,0.004410140705121362,0.40248829447289713,1225.0,2,1.25,0.05,pleiotropic,50,56.35407356142446,49.51139312852123,1.0,0.9741319550153662,1.6523151097714261,6.1,1225,,,,,
