replicate,species_i,species_j,tip_i,tip_j,state_i,state_j,divergence_time,ovules_i,ovules_j,logO_i,logO_j,K_i,K_j,logK_i,logK_j,delta_logK_i_minus_j,delta_logO_j_minus_i,filter_i,filter_j,mismatch_D,Rpre_i_from_j,Rpre_j_from_i,asym_i_minus_j,Rpost,BDM_count,N_seed_i_from_j,N_seed_j_from_i,seeds_i_from_j,seeds_j_from_i,observed_Rpre_i_from_j,observed_Rpre_j_from_i,observed_asym_i_minus_j,N_post,post_success,observed_Rpost
0,sp_000,sp_041,0,41,few,few,0.4148330725813185,55.21897849292296,33.029228935095375,4.011306707470398,3.497392894749208,1.517044303157246,1.8077253862295035,0.4167639043943015,0.5920693622864135,-0.175305457892112,-0.51391381272119,0.9488614960126387,1.0354296488468546,0.35349277197312867,0.28495920390768614,0.3065089166375038,-0.02154971272981765,0.3934693402873666,2,552,330,435,223,0.2119565217391305,0.3242424242424242,-0.11228590250329373,50,31,0.38
0,sp_000,sp_042,0,42,few,few,0.4148330725813185,55.21897849292296,47.582345828279045,4.011306707470398,3.8624618064816416,1.517044303157246,1.0143552364688428,0.4167639043943015,0.014253175640443212,0.4025107287538583,-0.14884490098875647,0.9488614960126387,0.9033177178027865,0.29448125422292376,0.24377923136566515,0.23356863993722998,0.010210591428435167,0.3934693402873666,2,552,476,483,378,0.125,0.20588235294117652,-0.08088235294117652,50,31,0.38
0,sp_000,sp_043,0,43,few,few,0.004432052014985481,55.21897849292296,34.703005657340334,4.011306707470398,3.546826301568816,1.517044303157246,1.2387680272830672,0.4167639043943015,0.21411735935783852,0.20264654503646298,-0.4644804059015821,0.9488614960126387,0.9685880064385703,0.16162979004526373,0.1421828245131419,0.144913526122033,-0.0027307016088911062,0.0,0,552,347,542,309,0.018115942028985477,0.10951008645533145,-0.09139414442634597,50,50,0.0
0,sp_000,sp_044,0,44,few,few,0.2822748182578914,55.21897849292296,45.999034649454515,4.011306707470398,3.828620410387465,1.517044303157246,0.7793662278639222,0.4167639043943015,-0.2492742179581905,0.666038122352492,-0.18268629708293327,0.9488614960126387,0.7161652649343906,0.26150529476982765,0.21974329557887629,0.17078931178363965,0.04895398379523663,0.3934693402873666,2,552,460,370,425,0.32971014492753625,0.07608695652173914,0.2536231884057971,50,29,0.42000000000000004
0,sp_000,sp_045,0,45,few,many,0.6107927492157067,55.21897849292296,148.79234580155008,4.011306707470398,5.002551681570223,1.517044303157246,0.9281568820492097,0.4167639043943015,-0.07455450655160424,0.4913184109459057,0.9912449740998248,0.9488614960126387,0.8443289474518287,0.370382867928362,0.2963273678739814,0.26854894925237693,0.02777841862160446,0.7768698398515702,6,552,1488,509,1268,0.0778985507246377,0.14784946236559138,-0.06995091164095368,50,10,0.8
0,sp_000,sp_046,0,46,few,few,0.2822748182578914,55.21897849292296,66.99040900089295,4.011306707470398,4.204549459903732,1.517044303157246,0.8548734237660871,0.4167639043943015,-0.15680186338357693,0.5735657677778785,0.193242752433334,0.9488614960126387,0.8922267576256908,0.2577227578432058,0.2169378418750223,0.20542439781458177,0.011513444060440525,0.22119921692859512,1,552,670,450,566,0.18478260869565222,0.15522388059701497,0.029558728098637244,50,36,0.28
0,sp_000,sp_047,0,47,few,few,0.4148330725813185,55.21897849292296,38.2423426227657,4.011306707470398,3.643943347362407,1.517044303157246,0.8472026306955187,0.4167639043943015,-0.16581537953507922,0.5825792839293807,-0.3673633601079911,0.9488614960126387,0.7009010030623312,0.3332843269077744,0.2711159878330943,0.2083210369548827,0.06279495087821163,0.22119921692859512,1,552,382,468,341,0.15217391304347827,0.10732984293193715,0.04484407011154112,50,40,0.19999999999999996
0,sp_000,sp_048,0,48,few,few,0.13229642472381273,55.21897849292296,32.75018205051388,4.011306707470398,3.488908520860128,1.517044303157246,3.3158502037059914,0.4167639043943015,1.1987140624607615,-0.7819501580664601,-0.5223981866102703,0.9488614960126387,1.199827599313937,0.43246625634792707,0.3365823709085839,0.40481616224309735,-0.06823379133451346,0.0,0,552,328,395,172,0.2844202898550725,0.47560975609756095,-0.19118946624248845,50,50,0.0
0,sp_000,sp_049,0,49,few,few,0.6107927492157067,55.21897849292296,26.26014562900493,4.011306707470398,3.2680524145182575,1.517044303157246,1.4897263700993666,0.4167639043943015,0.3985924588640886,0.018171445530212882,-0.7432542929521406,0.9488614960126387,1.1674335035215049,0.538148031283172,0.39988138164045217,0.4664764365632189,-0.06659505492276674,0.0,0,552,263,334,216,0.39492753623188404,0.17870722433460073,0.2162203118972833,50,50,0.0
0,sp_001,sp_002,1,2,few,few,0.2822748182578914,47.790332880176464,38.05701448632556,3.866823378043449,3.6390854164981707,1.4489741598204504,0.9884482777042505,0.37085583006735295,-0.011618961762417395,0.38247479182977034,-0.22773796154527837,0.9607220714356193,0.879203107825098,0.25527131716896356,0.21748703546455717,0.20103276006835802,0.016454275396199147,0.0,0,478,381,410,338,0.14225941422594146,0.11286089238845143,0.029398521837490033,50,50,0.0
0,sp_001,sp_003,1,3,few,many,0.6107927492157067,47.790332880176464,189.07736101153705,3.866823378043449,5.242156248833438,1.4489741598204504,1.4415990854646437,0.37085583006735295,0.36575297348261454,0.005102856584738413,1.3753328707899888,0.9607220714356193,1.0283279574869248,0.3905555565465104,0.3128587084130676,0.3307644564248543,-0.017905748011786682,0.0,0,478,1891,335,1368,0.299163179916318,0.27657324167107356,0.022589938245244467,50,50,0.0
0,sp_001,sp_004,1,4,few,few,0.0595632473024121,47.790332880176464,46.60588723026038,3.866823378043449,3.841726868565267,1.4489741598204504,1.1269215131711903,0.37085583006735295,0.1194895903709163,0.2513662396964367,-0.025096509478182316,0.9607220714356193,0.9104360270986837,0.24445789870422346,0.20931537810886247,0.1995356467071029,0.009779731401759584,0.0,0,478,466,343,449,0.2824267782426778,0.03648068669527893,0.24594609154739888,50,50,0.0
0,sp_001,sp_005,1,5,few,few,0.2822748182578914,47.790332880176464,46.75254774196806,3.866823378043449,3.844868751404177,1.4489741598204504,1.1442602873634642,0.37085583006735295,0.13475839099707673,0.23609743907027622,-0.021954626639272057,0.9607220714356193,0.8649673360105676,0.24578605477554483,0.2103236394699387,0.19151803667606215,0.018805602793876552,0.0,0,478,468,376,440,0.21338912133891208,0.05982905982905984,0.15356006150985224,50,50,0.0
0,sp_001,sp_006,1,6,few,few,1.0,47.790332880176464,67.49080917953832,3.866823378043449,4.211991428304692,1.4489741598204504,0.8909719001237568,0.37085583006735295,-0.11544238946795159,0.48629821953530455,0.3451680502612433,0.9607220714356193,1.0005547337365153,0.48651490540452214,0.3733741254226791,0.38540071437996537,-0.012026588957286255,0.3934693402873666,2,478,675,251,435,0.4748953974895398,0.3555555555555555,0.11933984193398428,50,29,0.42000000000000004
0,sp_001,sp_007,1,7,few,many,0.6107927492157067,47.790332880176464,119.87541896495992,3.866823378043449,4.786453028212802,1.4489741598204504,0.8530413326679619,0.37085583006735295,-0.1589472770161395,0.5298031070834924,0.9196296501693526,0.9607220714356193,0.7622087218446617,0.4052031823167118,0.3224606458897079,0.26570865378937925,0.05675199210032866,0.22119921692859512,1,478,1199,287,939,0.39958158995815896,0.21684737281067556,0.1827342171474834,50,41,0.18000000000000005
0,sp_001,sp_008,1,8,few,few,0.2822748182578914,47.790332880176464,60.09341528083256,3.866823378043449,4.095900272823797,1.4489741598204504,1.6788848685926459,0.37085583006735295,0.5181298043283422,-0.14727397426098926,0.22907689478034765,0.9607220714356193,1.1314659108554372,0.39199728227814534,0.3138098074225568,0.3582340220325022,-0.04442421460994539,0.22119921692859512,1,478,601,255,421,0.4665271966527197,0.29950083194675536,0.16702636470596433,50,43,0.14
