family,genus,species1,species2,pair_key,PI_name,is_PI_from_PI_name,measure,intraspecific_value_sp1,intraspecific_value_sp2,interspecific_value_sp1_sp2,interspecific_value_sp2_sp1,has_directional_RI_inputs,directional_RI_sp1_mother,directional_RI_sp2_mother,directional_RI_asymmetry_sp1_minus_sp2,ovule_sp1,ovule_sp2,confidence_sp1,confidence_sp2,has_both_ovules,both_confidence_le_2,signed_log10_ovule_ratio_sp1_minus_sp2,abs_log10_ovule_difference,nonzero_ovule_difference,has_K2P,K2P_Distance,asymmetry_model_ready,asymmetry_model_ready_confidence_le_2,strict_PI_K2P_asymmetry_ready
Solanaceae,Solanum,Solanum candolleanum,Solanum chacoense,solanum candolleanum || solanum chacoense,,False,seed set,9.02,86.955,5.255,69.405,True,0.41740576496674053,0.20182853199930995,0.2155772329674306,88.0,106.2,3.0,1.0,True,False,-0.08164184459528157,0.08164184459528157,True,False,,True,False,False
Solanaceae,Solanum,Solanum candolleanum,Solanum commersonii,solanum candolleanum || solanum commersonii,,False,seed set,9.02,124.62,24.6,97.2,True,-1.7272727272727275,0.22002888781896968,-1.947301615091697,88.0,106.0,3.0,3.0,True,False,-0.08082319311460173,0.08082319311460173,True,False,,True,False,False
Solanaceae,Solanum,Solanum candolleanum,Solanum kurtzianum,solanum candolleanum || solanum kurtzianum,,False,seed set,9.02,58.24,3.33,18.56,True,0.6308203991130821,0.6813186813186813,-0.050498282205599265,88.0,,3.0,4.0,False,False,,,False,False,,False,False,False
Solanaceae,Solanum,Solanum candolleanum,Solanum microdontum,solanum candolleanum || solanum microdontum,,False,seed set,9.02,47.04,18.17,50.7,True,-1.0144124168514415,-0.07780612244897966,-0.9366062944024618,88.0,96.0,3.0,3.0,True,False,-0.03778856088939975,0.03778856088939975,True,False,,True,False,False
Solanaceae,Solanum,Solanum chacoense,Solanum commersonii,solanum chacoense || solanum commersonii,,False,seed set,52.871,41.6587,0.01853,0.7482,True,0.9996495243138961,0.9820397660032598,0.01760975831063627,106.2,106.0,1.0,3.0,True,False,0.0008186514806798328,0.0008186514806798328,True,False,,True,False,False
Solanaceae,Solanum,Solanum corymbiflorum,Solanum diploconos,solanum corymbiflorum || solanum diploconos,Solanum02,True,seed number per fruit,94.5,105.529412,7.34782609,0.40909091,True,0.9222452265608465,0.9961234417756445,-0.07387821521479798,157.0,120.0,3.0,3.0,True,False,0.1167184063616089,0.1167184063616089,True,True,0.023304,True,False,True
Solanaceae,Solanum,Solanum corymbiflorum,Solanum diversifolium,solanum corymbiflorum || solanum diversifolium,,False,seed number per fruit,94.5,6.57317073,0.0,0.0,True,1.0,1.0,0.0,157.0,130.0,3.0,3.0,True,False,0.08195630010239663,0.08195630010239663,True,False,,True,False,False
Solanaceae,Solanum,Solanum corymbiflorum,Solanum splendens,solanum corymbiflorum || solanum splendens,,False,seed number per fruit,94.5,40.3448276,0.0,0.0,True,1.0,1.0,0.0,157.0,77.0,3.0,3.0,True,False,0.30940892723675173,0.30940892723675173,True,False,,True,False,False
Solanaceae,Solanum,Solanum corymbiflorum,Solanum unilobum,solanum corymbiflorum || solanum unilobum,,False,seed number per fruit,94.5,41.4782609,0.0,0.0,True,1.0,1.0,0.0,157.0,116.0,3.0,3.0,True,False,0.13144166318231498,0.13144166318231498,True,False,,True,False,False
Solanaceae,Solanum,Solanum diploconos,Solanum diversifolium,solanum diploconos || solanum diversifolium,,False,seed number per fruit,105.529412,6.57317073,0.0,0.0,True,1.0,1.0,0.0,120.0,130.0,3.0,3.0,True,False,-0.03476210625921228,0.03476210625921228,True,False,,True,False,False
Solanaceae,Solanum,Solanum diploconos,Solanum splendens,solanum diploconos || solanum splendens,,False,seed number per fruit,105.529412,40.3448276,0.0,1.18181818,True,1.0,0.9707070707621515,0.029292929237848542,120.0,77.0,3.0,3.0,True,False,0.19269052087514282,0.19269052087514282,True,False,,True,False,False
Solanaceae,Solanum,Solanum diploconos,Solanum unilobum,solanum diploconos || solanum unilobum,,False,seed number per fruit,105.529412,41.4782609,0.0,0.0,True,1.0,1.0,0.0,120.0,116.0,3.0,3.0,True,False,0.014723256820706077,0.014723256820706077,True,False,,True,False,False
Solanaceae,Solanum,Solanum diversifolium,Solanum splendens,solanum diversifolium || solanum splendens,,False,seed number per fruit,6.57317073,40.3448276,0.0,0.0,True,1.0,1.0,0.0,130.0,77.0,3.0,3.0,True,False,0.2274526271343551,0.2274526271343551,True,False,,True,False,False
Solanaceae,Solanum,Solanum diversifolium,Solanum unilobum,solanum diversifolium || solanum unilobum,,False,seed number per fruit,6.57317073,41.4782609,0.0,0.0,True,1.0,1.0,0.0,130.0,116.0,3.0,3.0,True,False,0.049485363079918354,0.049485363079918354,True,False,,True,False,False
Solanaceae,Solanum,Solanum kurtzianum,Solanum chacoense,solanum chacoense || solanum kurtzianum,,False,seed set,58.24,86.955,12.98,49.26,True,0.7771291208791209,0.4335000862515094,0.3436290346276115,,106.2,4.0,1.0,False,False,,,False,False,,False,False,False
Solanaceae,Solanum,Solanum kurtzianum,Solanum commersonii,solanum commersonii || solanum kurtzianum,,False,seed set,58.24,124.62,90.75,51.6,True,-0.5582074175824174,0.5859412614347617,-1.144148679017179,,106.0,4.0,3.0,False,False,,,False,False,,False,False,False
Solanaceae,Solanum,Solanum microdontum,Solanum kurtzianum,solanum kurtzianum || solanum microdontum,Solanum04,True,seed set,47.04,58.24,15.18,39.2,True,0.6772959183673469,0.32692307692307687,0.35037284144427006,96.0,,3.0,4.0,False,False,,,False,True,0.064247,False,False,False
Solanaceae,Solanum,Solanum microdontum,Solanum berthaultii,solanum berthaultii || solanum microdontum,,False,seed set,47.04,18.45,37.4,9.45,True,0.20493197278911568,0.4878048780487805,-0.2828729052596648,96.0,123.0,3.0,3.0,True,False,-0.10763387839982963,0.10763387839982963,True,False,,True,False,False
Solanaceae,Solanum,Solanum microdontum,Solanum chacoense,solanum chacoense || solanum microdontum,,False,seed set,47.04,86.955,24.38,58.18,True,0.48171768707483,0.33091829107009374,0.15079939600473624,96.0,106.2,3.0,1.0,True,False,-0.04385328370588182,0.04385328370588182,True,False,,True,False,False
Solanaceae,Solanum,Solanum microdontum,Solanum commersonii,solanum commersonii || solanum microdontum,,False,seed set,47.04,124.62,47.31,79.21,True,-0.005739795918367374,0.3643877387257263,-0.37012753464409365,96.0,106.0,3.0,3.0,True,False,-0.043034632225201985,0.043034632225201985,True,False,,True,False,False
Solanaceae,Solanum,Solanum roseum,Solanum corymbiflorum,solanum corymbiflorum || solanum roseum,,False,seed number per fruit,,94.5,0.0,0.0,False,,,,400.0,157.0,3.0,3.0,True,False,0.40616033891872894,0.40616033891872894,True,False,,False,False,False
Solanaceae,Solanum,Solanum roseum,Solanum diversifolium,solanum diversifolium || solanum roseum,,False,seed number per fruit,,6.57317073,0.0,0.0,False,,,,400.0,130.0,3.0,3.0,True,False,0.48811663902112556,0.48811663902112556,True,False,,False,False,False
Solanaceae,Solanum,Solanum roseum,Solanum unilobum,solanum roseum || solanum unilobum,,False,seed number per fruit,,41.4782609,0.0,0.0,False,,,,400.0,116.0,3.0,3.0,True,False,0.5376020021010439,0.5376020021010439,True,False,,False,False,False
Solanaceae,Solanum,Solanum roseum,Solanum splendens,solanum roseum || solanum splendens,,False,seed number per fruit,,40.3448276,0.0,0.0,False,,,,400.0,77.0,3.0,3.0,True,False,0.7155692661554807,0.7155692661554807,True,False,,False,False,False
Solanaceae,Solanum,Solanum splendens,Solanum unilobum,solanum splendens || solanum unilobum,,False,seed number per fruit,40.3448276,41.4782609,0.0,0.0,True,1.0,1.0,0.0,77.0,116.0,3.0,3.0,True,False,-0.17796726405443675,0.17796726405443675,True,False,,True,False,False
Solanaceae,Solanum,Solanum tuberosum,Solanum berthaultii,solanum berthaultii || solanum tuberosum,,False,seed set,22.305,18.45,30.82,12.36,True,-0.3817529701860569,0.3300813008130081,-0.711834270999065,266.0,123.0,3.0,3.0,True,False,0.334976525191669,0.334976525191669,True,False,,True,False,False
Solanaceae,Solanum,Solanum tuberosum,Solanum candolleanum,solanum candolleanum || solanum tuberosum,,False,seed set,22.305,9.02,124.89,12.38,True,-4.599193006052455,-0.3725055432372506,-4.226687462815205,266.0,88.0,3.0,3.0,True,False,0.48039896448089836,0.48039896448089836,True,False,,True,False,False
Solanaceae,Solanum,Solanum tuberosum,Solanum chacoense,solanum chacoense || solanum tuberosum,,False,seed set,22.305,86.955,33.235,15.14,True,-0.49002465814839713,0.8258869530216779,-1.315911611170075,266.0,106.2,3.0,1.0,True,False,0.3987571198856168,0.3987571198856168,True,False,,True,False,False
Solanaceae,Solanum,Solanum tuberosum,Solanum commersonii,solanum commersonii || solanum tuberosum,,False,seed set,22.305,124.62,85.68,32.03,True,-2.841291190316073,0.7429786551115392,-3.5842698454276123,266.0,106.0,3.0,3.0,True,False,0.39957577136629663,0.39957577136629663,True,False,,True,False,False
Solanaceae,Solanum,Solanum tuberosum,Solanum kurtzianum,solanum kurtzianum || solanum tuberosum,,False,seed set,22.305,58.24,36.96,16.04,True,-0.657027572293208,0.7245879120879122,-1.3816154843811201,266.0,,3.0,4.0,False,False,,,False,False,,False,False,False
Solanaceae,Solanum,Solanum tuberosum,Solanum microdontum,solanum microdontum || solanum tuberosum,,False,seed set,22.305,47.04,56.045,45.76,True,-1.5126653216767543,0.027210884353741527,-1.5398762060304958,266.0,96.0,3.0,3.0,True,False,0.4426104035914986,0.4426104035914986,True,False,,True,False,False
Stylidiaceae,Stylidium,Stylidium graminifolium,Stylidium productum,stylidium graminifolium || stylidium productum,Stylidium,True,seed set,23.075,17.8,20.3,33.7,True,0.12026002166847227,-0.8932584269662922,1.0135184486347644,117.6,,1.0,4.0,False,False,,,False,False,,False,False,False
Melanthiaceae,Trillium,Trillium apetalon,Trillium tschonoskii,trillium apetalon || trillium tschonoskii,Trillium,True,seed set,0.831,0.875,0.693,0.481,True,0.1660649819494585,0.4502857142857143,-0.2842207323362558,21.0,21.0,3.0,3.0,True,False,0.0,0.0,False,True,0.024101,True,False,True
Bromeliaceae,Vriesea,Vriesea scalaris,Vriesea simplex,vriesea scalaris || vriesea simplex,Vriesea,True,seed set,383.0,467.0,312.0,541.0,True,0.18537859007832902,-0.15845824411134912,0.34383683418967814,510.0,610.0,3.0,3.0,True,False,-0.07775965891283088,0.07775965891283088,True,False,,True,False,False
Rhamnaceae,Ziziphus,Ziziphus mauritiana,Ziziphus jujuba,ziziphus jujuba || ziziphus mauritiana,Ziziphus,True,fruit set,11.42,12.72,7.2,0.0,True,0.3695271453590192,1.0,-0.6304728546409808,2.0,2.0,1.0,1.0,True,True,0.0,0.0,False,True,0.059997,True,True,True
